ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
BTN,Bhutan,0.4011                    ,0.37385                    ,0.3466                    ,0.31935                    ,0.2921                    ,0.2921                    ,0.2921                    ,0.2921                    ,0.2921                    ,0.2921                    ,0.282766666667                    ,0.273433333333                    ,0.2641                    ,0.362                    ,0.31305                    ,0.2641                    ,0.75205                    ,1.24                    ,1.24                    ,1.24                    
BOL,"Bolivia, Plurinational State of",2.473                    ,2.9525                    ,3.432                    ,3.41175                    ,3.3915                    ,3.37125                    ,3.351                    ,3.1637                    ,2.9764                    ,2.7891                    ,2.6018                    ,2.4145                    ,2.2272                    ,2.0399                    ,1.8526                    ,1.6653                    ,1.478                    ,1.478                    ,1.478                    ,1.478                    
BIH,Bosnia and Herzegovina,6.117                    ,6.117                    ,6.117                    ,6.117                    ,6.091                    ,6.112                    ,6.028                    ,6.029                    ,6.03                    ,6.06895                    ,6.1079                    ,6.25852                    ,6.40914                    ,6.55976                    ,6.71038                    ,6.861                    ,7.08233333333                    ,7.30366666667                    ,7.525                    ,7.525                    
BWA,Botswana,2.938                    ,2.938                    ,2.938                    ,2.938                    ,2.938                    ,2.9604                    ,2.9828                    ,3.0052                    ,3.0276                    ,3.05                    ,3.115                    ,3.18                    ,3.36833333333                    ,3.55666666667                    ,3.745                    ,3.18                    ,3.18                    ,3.18                    ,3.18                    ,3.18                    
BRA,Brazil,5.15                    ,5.112                    ,5.148                    ,5.192                    ,5.236                    ,4.99                    ,4.9255                    ,4.861                    ,4.7965                    ,4.732                    ,4.6675                    ,4.603                    ,8.22                    ,8.183                    ,8.183                    ,8.183                    ,8.61933333333                    ,9.05566666667                    ,9.492                    ,9.492                    
BRN,Brunei Darussalam,6.908                    ,6.908                    ,6.9475                    ,6.987                    ,7.0265                    ,7.066                    ,7.133                    ,7.2                    ,7.049                    ,6.898                    ,6.747                    ,6.596                    ,6.445                    ,6.294                    ,7.338                    ,8.382                    ,9.228                    ,9.491                    ,9.491                    ,9.491                    
BGR,Bulgaria,8.028                    ,8.109                    ,8.017                    ,8.019                    ,8.033                    ,7.969                    ,7.954                    ,8.043                    ,8.132                    ,8.16466666667                    ,8.19733333333                    ,8.23                    ,8.345                    ,8.355                    ,8.41                    ,8.465                    ,8.496                    ,8.644                    ,8.644                    ,8.644                    
BFA,Burkina Faso,0.524                    ,0.525                    ,0.528                    ,0.5285                    ,0.529                    ,0.5295                    ,0.53                    ,0.533333333333                    ,0.536666666667                    ,0.54                    ,0.60325                    ,0.6665                    ,0.72975                    ,0.793                    ,0.7025                    ,0.612                    ,0.612                    ,0.612                    ,0.612                    ,0.612                    
BDI,Burundi,0.246                    ,0.2454                    ,0.2448                    ,0.2442                    ,0.2436                    ,0.243                    ,0.237                    ,0.231                    ,0.225                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    ,0.219                    
KHM,Cambodia,1.147                    ,1.147                    ,1.147                    ,1.147                    ,1.146                    ,1.01                    ,1.010375                    ,1.01075                    ,1.011125                    ,1.0115                    ,1.011875                    ,1.01225                    ,1.012625                    ,1.013                    ,1.0615                    ,1.11                    ,1.035                    ,0.96                    ,0.96                    ,0.96                    
CMR,Cameroon,1.674                    ,1.674                    ,1.6885                    ,1.703                    ,1.7175                    ,1.732                    ,1.7465                    ,1.761                    ,1.7755                    ,1.79                    ,1.535                    ,1.28                    ,1.025                    ,0.77                    ,0.515                    ,0.515                    ,0.515                    ,0.515                    ,0.515                    ,0.515                    
