ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
AFG,Afghanistan,0.0885972380638                    ,0.0885972380638                    ,0.0885405421257                    ,0.0884838461876                    ,0.0849979817867                    ,0.0815121173859                    ,0.106968122721                    ,0.135844922066                    ,0.151572674513                    ,0.153374320269                    ,0.153909498453                    ,0.134730702639                    ,0.120396143198                    ,0.115749591589                    ,0.120384287834                    ,0.122259140015                    ,0.124639254808                    ,0.163148933649                    ,0.159305673838                    ,0.177503198385                    
ALB,Albania,0.356251420081                    ,0.356251420081                    ,0.351668962464                    ,0.347086504847                    ,0.349078915641                    ,0.351071326435                    ,0.365126568079                    ,0.379181809723                    ,0.377773958445                    ,0.398024858534                    ,0.382730035484                    ,0.394226003438                    ,0.425685498118                    ,0.446521692537                    ,0.458527712151                    ,0.455828756094                    ,0.440698739886                    ,0.435853282362                    ,0.446959862672                    ,0.488749276847                    
DZA,Algeria,0.284823995829                    ,0.284823995829                    ,0.27171690017                    ,0.258609804511                    ,0.271492366493                    ,0.284374928474                    ,0.296708503366                    ,0.309042078257                    ,0.32291854322                    ,0.345195475221                    ,0.375535824895                    ,0.358618558943                    ,0.351288017631                    ,0.34225756526                    ,0.320520052314                    ,0.316753597558                    ,0.308781480789                    ,0.307976180315                    ,0.325322334468                    ,0.313723582029                    
AND,Andorra,0.745655840635                    ,0.745655840635                    ,0.748480829597                    ,0.751305818558                    ,0.752209281921                    ,0.753112745285                    ,0.756695863605                    ,0.760278981924                    ,0.76178368926                    ,0.756441676617                    ,0.75281471014                    ,0.747807207704                    ,0.763062977791                    ,0.764846503735                    ,0.764614748955                    ,0.76202314496                    ,0.783386188745                    ,0.779759818316                    ,0.779293143749                    ,0.753030344844                    
AGO,Angola,0.182339549065                    ,0.182339549065                    ,0.16415809691                    ,0.145976644754                    ,0.146462056041                    ,0.146947467327                    ,0.177347287536                    ,0.207747107744                    ,0.245308870077                    ,0.248713952303                    ,0.252182653546                    ,0.289866948128                    ,0.277138981223                    ,0.295432990789                    ,0.297673813999                    ,0.309535434842                    ,0.298782546818                    ,0.303467428684                    ,0.297294473648                    ,0.310774166882                    
ATG,Antigua and Barbuda,0.665748396516                    ,0.665748396516                    ,0.667634232342                    ,0.669520068169                    ,0.667514838278                    ,0.665509608388                    ,0.664224669337                    ,0.662939730287                    ,0.667041429877                    ,0.672080507874                    ,0.642737445235                    ,0.685482090712                    ,0.686074024439                    ,0.687617719173                    ,0.686289212108                    ,0.693919220567                    ,0.693903815746                    ,0.692583408952                    ,0.686070126295                    ,0.597760943323                    
ARG,Argentina,0.523501387984                    ,0.523501387984                    ,0.516452636197                    ,0.509403884411                    ,0.499580778368                    ,0.489757672325                    ,0.416691595502                    ,0.34362551868                    ,0.377843281627                    ,0.372665122151                    ,0.420239664475                    ,0.417749863956                    ,0.419804817811                    ,0.400914412364                    ,0.385432888567                    ,0.406005682796                    ,0.421488471329                    ,0.396061985567                    ,0.393433039822                    ,0.375526261702                    
ARM,Armenia,0.408395688236                    ,0.408395688236                    ,0.405160174705                    ,0.401924661174                    ,0.399712162651                    ,0.397499664128                    ,0.414179458434                    ,0.430859252741                    ,0.475122229755                    ,0.447810068354                    ,0.450580193847                    ,0.446176943183                    ,0.463059898838                    ,0.468191922549                    ,0.47518030256                    ,0.460376998875                    ,0.457648084313                    ,0.475821790472                    ,0.475699279457                    ,0.462496720254                    
AUS,Australia,0.806056082249                    ,0.806056082249                    ,0.801858252287                    ,0.797660422325                    ,0.811577314138                    ,0.825494205952                    ,0.814358103275                    ,0.803222000599                    ,0.810847842693                    ,0.828385090828                    ,0.808357131481                    ,0.813964426517                    ,0.819173631072                    ,0.826834106445                    ,0.82292521894                    ,0.818562343717                    ,0.830217993259                    ,0.825320357084                    ,0.815886950493                    ,0.837440109253                    
AUT,Austria,0.831948930025                    ,0.831948930025                    ,0.823680204153                    ,0.815411478281                    ,0.808977815509                    ,0.802544152737                    ,0.821382713318                    ,0.840221273899                    ,0.822856783867                    ,0.83049377203                    ,0.826822298765                    ,0.83147059083                    ,0.851971828938                    ,0.839380180836                    ,0.808918559551                    ,0.800868457556                    ,0.791040074825                    ,0.801307618618                    ,0.807710796595                    ,0.80894343853                    
