ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
AFG,Afghanistan,0.000675218119999                    ,0.000675218119999                    ,0.000675218119999                    ,0.000675218119999                    ,0.000675218119999                    ,0.000675218119999                    ,0.000652072594399                    ,0.000878114340555                    ,0.00227025415948                    ,0.0046171026644                    ,0.0111261604428                    ,0.0209137015891                    ,0.0318236842027                    ,0.0484859812383                    ,0.0660377306761                    ,0.0791273081375                    ,0.103346417402                    ,0.113381650269                    ,0.122376834738                    ,0.129990130489                    
ALB,Albania,0.0216296661781                    ,0.021790995228                    ,0.0218822429312                    ,0.0220312064119                    ,0.0223185931338                    ,0.0232506219372                    ,0.0466072926483                    ,0.0710044625171                    ,0.0895443747282                    ,0.104442525377                    ,0.128499853782                    ,0.154395122568                    ,0.19700042558                    ,0.217885183891                    ,0.304088843999                    ,0.323856635216                    ,0.359292221155                    ,0.395653713652                    ,0.410475402146                    ,0.407999176971                    
DZA,Algeria,0.0262572887503                    ,0.0262913704031                    ,0.026342398182                    ,0.0263723852705                    ,0.0271364904002                    ,0.0280296690989                    ,0.0299031172931                    ,0.0348244084464                    ,0.0424317417226                    ,0.07001414837                    ,0.113642664277                    ,0.152043693783                    ,0.188352519847                    ,0.189852117124                    ,0.211206565866                    ,0.217449285114                    ,0.232402491024                    ,0.244739184021                    ,0.252573772578                    ,0.250609789068                    
AND,Andorra,0.264614059082                    ,0.270673355535                    ,0.282245185208                    ,0.305964727424                    ,0.322855192644                    ,0.336806635411                    ,0.34121143291                    ,0.336605681766                    ,0.38547230725                    ,0.440298850993                    ,0.505277681032                    ,0.580231027137                    ,0.668945839422                    ,0.693222069242                    ,0.746859345833                    ,0.774664094463                    ,0.785340214526                    ,0.803503159321                    ,0.827012675458                    ,0.840668936312                    
AGO,Angola,0.00246522668866                    ,0.00247997360782                    ,0.00253612244045                    ,0.00260144438985                    ,0.00290551592485                    ,0.00301113704546                    ,0.00391056140154                    ,0.00493345325028                    ,0.00723630594103                    ,0.0111636314487                    ,0.0205938895888                    ,0.0346505714815                    ,0.0532599473993                    ,0.0710209566882                    ,0.0883198914311                    ,0.107070530584                    ,0.135305683061                    ,0.145148087315                    ,0.15237654311                    ,0.161275329683                    
ATG,Antigua and Barbuda,0.251417057911                    ,0.253291886352                    ,0.255194164178                    ,0.257001953561                    ,0.273990917181                    ,0.302623753883                    ,0.30443432074                    ,0.340030591563                    ,0.364462334844                    ,0.395744725582                    ,0.479196661671                    ,0.500691876811                    ,0.525861313562                    ,0.587225837991                    ,0.664781945452                    ,0.657667262865                    ,0.65721755297                    ,0.638909158781                    ,0.645466145195                    ,0.622660723408                    
ARG,Argentina,0.103259533712                    ,0.104489940644                    ,0.110388973115                    ,0.114561111128                    ,0.126186211556                    ,0.147256919348                    ,0.157796684631                    ,0.154660591084                    ,0.174205610101                    ,0.212939412597                    ,0.263477000819                    ,0.316562512314                    ,0.378133761992                    ,0.41508603601                    ,0.457264907259                    ,0.511756555107                    ,0.544792796032                    ,0.573256193261                    ,0.607503218158                    ,0.616360141743                    
ARM,Armenia,0.0810186607312                    ,0.0811518260743                    ,0.0814212761536                    ,0.0816055584962                    ,0.0840240433903                    ,0.0854126914699                    ,0.0868776928257                    ,0.09212575376                    ,0.10518031565                    ,0.113304693914                    ,0.12285897663                    ,0.172224961258                    ,0.207828341558                    ,0.194110409174                    ,0.259692701208                    ,0.375794542709                    ,0.376097836998                    ,0.406880168283                    ,0.425349000661                    ,0.448941370821                    
AUS,Australia,0.27328335352                    ,0.288577337005                    ,0.330181867421                    ,0.373574185505                    ,0.41233813228                    ,0.445957186281                    ,0.478921191064                    ,0.506188249836                    ,0.531041974487                    ,0.561955056895                    ,0.601587457364                    ,0.663563940552                    ,0.691213952854                    ,0.706176670155                    ,0.730878108333                    ,0.735429367241                    ,0.746111182862                    ,0.744012279381                    ,0.752937742198                    ,0.797888466614                    
AUT,Austria,0.248752137806                    ,0.266994885966                    ,0.284780054912                    ,0.322413971815                    ,0.380152027988                    ,0.455358389397                    ,0.48720395674                    ,0.48454230173                    ,0.520287422722                    ,0.580530000954                    ,0.618636413022                    ,0.654859917255                    ,0.683353617301                    ,0.708492803367                    ,0.728338237216                    ,0.76602215544                    ,0.790684059529                    ,0.804018779112                    ,0.802801850943                    ,0.805336861573                    
AZE,Azerbaijan,0.0462225012107                    ,0.0464398885999                    ,0.0469183766513                    ,0.0474087190452                    ,0.0531566675601                    ,0.054151153887                    ,0.063275228529                    ,0.0806108707313                    ,0.088283943577                    ,0.101311613027                    ,0.121196321319                    ,0.154298622569                    ,0.184995258084                    ,0.230274612837                    ,0.284726717673                    ,0.387561567536                    ,0.454251758977                    ,0.490625760935                    ,0.523631298877                    ,0.545044449689                    
BHS,Bahamas,0.192305591442                    ,0.194961510754                    ,0.194481314926                    ,0.19817107438                    ,0.206129736845                    ,0.225810130778                    ,0.261165415767                    ,0.315173967656                    ,0.329979810783                    ,0.374282631206                    ,0.386539522256                    ,0.398039473887                    ,0.455622894114                    ,0.463589808627                    ,0.469559244526                    ,0.506586261736                    ,0.500477721047                    ,0.517953940509                    ,0.510328156949                    ,0.517557966219                    
BHR,Bahrain,0.128547353275                    ,0.132936264255                    ,0.139475338745                    ,0.151479768807                    ,0.164475512694                    ,0.18323272859                    ,0.223074978856                    ,0.245496715441                    ,0.265856391103                    ,0.297772453136                    ,0.306624570192                    ,0.34101421636                    ,0.385216071742                    ,0.481378290991                    ,0.488797382568                    ,0.501498543682                    ,0.618099538453                    ,0.730623552394                    ,0.740060297733                    ,0.746885776347                    
BGD,Bangladesh,0.00191768536794                    ,0.00191942666709                    ,0.00194526030017                    ,0.00200962361201                    ,0.00218442483228                    ,0.00242536589698                    ,0.00307547774241                    ,0.00379869741412                    ,0.00457953273446                    ,0.00639342670853                    ,0.0136170881793                    ,0.0261316520576                    ,0.0436542431073                    ,0.0563969409402                    ,0.0643066393354                    ,0.0821376191235                    ,0.0989610836505                    ,0.112033280375                    ,0.137668608062                    ,0.149678105716                    
BRB,Barbados,0.280148529812                    ,0.282161101559                    ,0.284237479021                    ,0.289820563754                    ,0.295553250755                    ,0.304562875088                    ,0.348740957952                    ,0.42399702377                    ,0.481405096221                    ,0.549057862527                    ,0.561673181069                    ,0.598331161585                    ,0.633714461446                    ,0.669367127163                    ,0.714212609047                    ,0.720104645131                    ,0.740915657879                    ,0.757386685466                    ,0.755989646969                    ,0.783697684133                    
BLR,Belarus,0.128673505643                    ,0.128758413255                    ,0.128838530459                    ,0.128968095306                    ,0.130334947737                    ,0.13461150983                    ,0.148881033705                    ,0.17287829109                    ,0.193917071942                    ,0.222204763133                    ,0.262064780273                    ,0.30141183324                    ,0.352530034349                    ,0.412587947717                    ,0.492760639491                    ,0.561243260019                    ,0.622499074264                    ,0.683309444136                    ,0.733336224034                    ,0.746950691986                    
BEL,Belgium,0.235631007337                    ,0.244769650845                    ,0.257533550524                    ,0.277178345477                    ,0.315190622659                    ,0.401927461071                    ,0.458762911315                    ,0.517941851412                    ,0.556275494038                    ,0.59123729081                    ,0.6230036542                    ,0.656420557983                    ,0.699116485972                    ,0.716701618258                    ,0.734952476012                    ,0.762837448853                    ,0.792197412612                    ,0.793264622511                    ,0.80050967508                    ,0.822739303017                    
BLZ,Belize,0.07333424516                    ,0.0761351003405                    ,0.0774921486738                    ,0.0803791927275                    ,0.0879119293932                    ,0.0994826057341                    ,0.109356275477                    ,0.106658313793                    ,0.118792656259                    ,0.135431894979                    ,0.169617146735                    ,0.203895601954                    ,0.20216946982                    ,0.221398189441                    ,0.221846507508                    ,0.236428558348                    ,0.252275532045                    ,0.222040885574                    ,0.225217264001                    ,0.236960157881                    
BEN,Benin,0.0034981922815                    ,0.0035369059719                    ,0.00363723274049                    ,0.00374542745212                    ,0.00406794039997                    ,0.00528531252106                    ,0.00745786386492                    ,0.010292603837                    ,0.0112974534505                    ,0.0162001148862                    ,0.0187170646632                    ,0.0271777137011                    ,0.0457876311882                    ,0.0714197076152                    ,0.0942768560456                    ,0.126762799669                    ,0.138380963228                    ,0.145830554728                    ,0.161020817488                    ,0.17452292986                    
BTN,Bhutan,0.0138930642253                    ,0.0138930642253                    ,0.0138930642253                    ,0.0138930642253                    ,0.0138930642253                    ,0.0146438525762                    ,0.0183689987575                    ,0.0218746071308                    ,0.0271967402651                    ,0.0375389545709                    ,0.0445920534738                    ,0.0549443725023                    ,0.0715795812866                    ,0.0929193878851                    ,0.111649020057                    ,0.144238574583                    ,0.18624301346                    ,0.210505452476                    ,0.22448369088                    ,0.255090678255                    
BOL,"Bolivia, Plurinational State of",0.0285982687491                    ,0.0294574233226                    ,0.0317311644992                    ,0.0343779300933                    ,0.0385056764453                    ,0.0424815521129                    ,0.0477341906004                    ,0.0573058640842                    ,0.0628412768603                    ,0.0738478903169                    ,0.0860874002987                    ,0.0959694221066                    ,0.114285608355                    ,0.152503484351                    ,0.186544750081                    ,0.212793315068                    ,0.248694694825                    ,0.27982767425                    ,0.296193908724                    ,0.30102265671                    
BIH,Bosnia and Herzegovina,0.0949178519746                    ,0.0949812307964                    ,0.095418986766                    ,0.0963028859804                    ,0.0974937706975                    ,0.101548764884                    ,0.122143807313                    ,0.143905906662                    ,0.164459830076                    ,0.212640524621                    ,0.239925734401                    ,0.268669731027                    ,0.314520917687                    ,0.374341367212                    ,0.399080081315                    ,0.423935096366                    ,0.442161193128                    ,0.461776134447                    ,0.484036508956                    ,0.49696407094                    
BWA,Botswana,0.0368091463488                    ,0.0370740678605                    ,0.0375025019725                    ,0.0396645090347                    ,0.0476797640254                    ,0.0635412987312                    ,0.0764833868928                    ,0.0754176096968                    ,0.0792542922444                    ,0.0845903690399                    ,0.0880115977842                    ,0.109220137999                    ,0.138092886454                    ,0.168093238507                    ,0.194905780399                    ,0.230094423641                    ,0.278774977606                    ,0.303374591117                    ,0.326033438817                    ,0.349252205698                    
BRA,Brazil,0.0841240635803                    ,0.0861779552834                    ,0.0889100896279                    ,0.0932709200234                    ,0.101359029416                    ,0.110753282344                    ,0.136612596259                    ,0.158094122038                    ,0.179060966599                    ,0.217637304427                    ,0.238561540445                    ,0.270151697385                    ,0.3028960638                    ,0.344209881397                    ,0.377652968043                    ,0.409101511676                    ,0.462520689169                    ,0.485123779922                    ,0.514497268966                    ,0.543459273753                    
BRN,Brunei Darussalam,0.137363954319                    ,0.147157685312                    ,0.151708619262                    ,0.157276772134                    ,0.168373323971                    ,0.184364175511                    ,0.223960927779                    ,0.223295552124                    ,0.24436474162                    ,0.285330274865                    ,0.317023905501                    ,0.353078812471                    ,0.384540461717                    ,0.404345051943                    ,0.420019509687                    ,0.437058441116                    ,0.446502704467                    ,0.449193141871                    ,0.452593740678                    ,0.464961024643                    
BGR,Bulgaria,0.169218777696                    ,0.171049702382                    ,0.173243574297                    ,0.176068603532                    ,0.183189782597                    ,0.197404939979                    ,0.220671298473                    ,0.245182510172                    ,0.26919729502                    ,0.306352736605                    ,0.340884346673                    ,0.414197794417                    ,0.481106701315                    ,0.522278873411                    ,0.554778710708                    ,0.564336760134                    ,0.596026290545                    ,0.614177256815                    ,0.610308267573                    ,0.612644300802                    
BFA,Burkina Faso,0.00214329740183                    ,0.00215075159424                    ,0.00221458300646                    ,0.00230670450295                    ,0.0023824142074                    ,0.00268058209527                    ,0.00365705550593                    ,0.0042530471548                    ,0.00629651024398                    ,0.00867139750956                    ,0.011477360432                    ,0.0159081429862                    ,0.0254737527261                    ,0.0381021400567                    ,0.0457187163338                    ,0.0657918031389                    ,0.0839454738645                    ,0.10441341458                    ,0.127948193912                    ,0.136419690646                    
